Application ID,Application Date,District Name,Gender,Residential Type,Specially Abled Type,Enterprise Type,Sector,IFSC Code,Days_to_BHD_Verification,Days_to_SBDU_Verification,Days_to_DLIC_Approval,Days_to_Bank_Sanction,Days_to_Disbursement,Total_TAT_Days,Applicant_Monthly_Income,Loan_Tenure_Months,Interest_Rate_%,EMI_Amount,EMI_to_Income_Ratio,Risk_Score,Credit_Eligibility_Score,Repayment_Status,Loan_Amount_INR,Project_Cost_INR
3310.0,,Samba,Female,Urban,Visual,Existing Enterprise,Agri,JKBK019457,27.0,62.0,6.0,11.0,27.0,164.0,119393.0,18.0,10.4,17897.0,0.29881065503497617,15.0,0.49,On-Time,1830212.5,2301000.0
3311.0,2024-05-19,Jammu,Unknown,Unknown,Unknown,Nano Entrepreneur,Manufacturing,JKBK016355,20.0,10.0,34.0,62.0,38.0,188.0,64658.0,18.0,8.47,17897.0,0.29881065503497617,83.0,0.23,On-Time,2243000.0,3294549.0
3312.0,2024-02-17,Reasi,Female,Rural,Hearing,Nano Entrepreneur,It,JKBK054076,20.0,6.0,44.0,14.0,33.0,188.0,15583.0,35.11829804789004,7.44,17897.0,0.29881065503497617,82.0,0.5051130000081706,Default,1830212.5,2301000.0
3313.0,,Shopian,Other,Urban,Locomotor,Existing Enterprise,It,JKBK014688,10.0,59.0,42.0,25.0,24.0,188.0,14281.0,60.0,8.01,17897.0,0.29881065503497617,51.0,0.89,Late,7447.0,13062.0
3314.0,,Baramulla,Male,Rural,Unknown,Existing Enterprise,It,JKBK036760,0.0,55.0,52.0,65.0,44.0,188.0,103463.0,48.0,8.38,17897.0,0.29881065503497617,51.0,0.5051130000081706,Unknown,4892844.0,3477752.0
3315.0,2025-11-06,Pulwama,Male,Rural,Visual,Unknown,Agri,JKBK097282,4.0,26.0,55.0,94.0,41.0,212.0,109716.0,48.0,12.21,17897.0,0.29881065503497617,27.0,0.69,Unknown,4027000.0,6970186.0
3316.0,2022-05-21,Doda,Unknown,Rural,Unknown,Existing Enterprise,It,JKBK094939,33.0,27.0,19.0,58.0,32.0,169.0,64658.0,18.0,9.41,17897.0,0.29881065503497617,49.0,0.09,Default,2466000.0,3179783.0
3317.0,2026-04-18,Udhampur,Female,Rural,Unknown,Msme Sunrise Sector,Unknown,JKBK038797,5.0,84.0,17.0,15.0,3.0,164.0,64755.0,12.0,7.48,17897.0,0.29881065503497617,43.0,0.5051130000081706,Unknown,662704.0,5577655.0
3318.0,2022-04-11,Rajouri,Female,Rural,Visual,Msme Sunrise Sector,Agri,JKBK086967,20.0,29.0,30.0,79.0,27.0,188.0,67688.0,12.0,10.56,17897.0,0.29881065503497617,51.0,0.58,On-Time,1830212.5,31794.0
3318.0,,Reasi,Female,Rural,Multiple,Nano Entrepreneur,Tourism,JKBK077003,30.0,48.0,15.0,9.0,24.0,188.0,96425.0,18.0,7.65,17897.0,0.29881065503497617,71.0,0.07,Late,4586.0,1928193.0
3320.0,2024-11-11,Samba,Female,Rural,Hearing,Unknown,Services,JKBK037553,21.0,14.0,7.0,39.0,17.0,164.0,14609.0,12.0,14.29,17897.0,0.29881065503497617,11.0,0.83,Late,1830212.5,3056000.0
3321.0,2023-10-01,Budgam,Female,Rural,Multiple,Unknown,Manufacturing,JKBK084675,11.0,36.0,38.0,58.0,4.0,164.0,87806.0,12.0,10.41,17897.0,0.29881065503497617,63.0,0.07,On-Time,4763637.0,976000.0
3322.0,,Kulgam,Female,Unknown,Unknown,Nano Entrepreneur,Manufacturing,JKBK033574,24.0,62.0,27.0,65.0,24.0,188.0,116604.0,18.0,11.42,17897.0,0.29881065503497617,58.0,0.28,On-Time,1830212.5,2301000.0
3323.0,,Udhampur,Unknown,Urban,Multiple,Existing Enterprise,Healthcare,JKBK041552,16.0,79.0,52.0,9.0,24.0,188.0,88427.0,24.0,11.67,17897.0,0.29881065503497617,37.0,0.59,On-Time,1260552.0,5747724.0
3324.0,,Rajouri,Male,Rural,Locomotor,Nano Entrepreneur,Agri,JKBK062020,20.0,63.0,32.0,47.0,38.0,188.0,109357.0,35.11829804789004,9.93,17897.0,0.29881065503497617,91.0,0.9,On-Time,1830212.5,3111000.0
3325.0,,Kulgam,Unknown,Rural,Unknown,Msme Sunrise Sector,It,JKBK027436,40.0,31.0,32.0,62.0,24.0,188.0,20969.0,36.0,10.34,17897.0,0.29881065503497617,96.0,0.7,Late,1345000.0,2301000.0
3326.0,,Srinagar,Female,Urban,Unknown,Unknown,It,JKBK060025,37.0,33.0,24.0,94.0,24.0,188.0,75645.0,18.0,10.69,17897.0,0.29881065503497617,33.0,0.08,On-Time,257522.0,1390979.0
3327.0,2022-12-07,Samba,Female,Urban,Unknown,Existing Enterprise,Manufacturing,JKBK048329,31.0,60.0,31.0,105.0,4.0,212.0,64658.0,48.0,13.35,17897.0,0.29881065503497617,64.0,0.16,Late,2680000.0,5947960.0
3328.0,,Reasi,Male,Rural,Visual,Unknown,Healthcare,JKBK083848,5.0,39.0,44.0,52.0,37.0,177.0,116139.0,12.0,9.34,17897.0,0.29881065503497617,64.0,0.97,Default,1995000.0,3248811.0
3329.0,2025-03-09,Rajouri,Other,Rural,Unknown,Unknown,Services,JKBK086991,9.0,75.0,17.0,65.0,18.0,188.0,17178.0,60.0,9.09,17897.0,0.29881065503497617,52.0,0.73,On-Time,40491.0,792746.0
3330.0,2022-03-18,Samba,Female,Urban,Multiple,Existing Enterprise,Agri,JKBK041666,3.0,7.0,32.0,40.0,41.0,188.0,18837.0,12.0,7.16,17897.0,0.29881065503497617,65.0,0.91,On-Time,4934000.0,150938.0
3331.0,,Srinagar,Other,Urban,Locomotor,Existing Enterprise,Services,JKBK060718,8.0,73.0,58.0,115.0,28.0,212.0,43189.0,48.0,13.07,17897.0,0.29881065503497617,61.0,0.52,Default,524000.0,32479.0
3332.0,2024-05-28,Kathua,Female,Rural,Unknown,Msme Sunrise Sector,Unknown,JKBK012835,4.0,24.0,11.0,92.0,30.0,164.0,64658.0,24.0,6.74,17897.0,0.29881065503497617,51.0,0.78,Late,1830212.5,46876.0
3333.0,2022-08-15,Budgam,Male,Urban,Locomotor,Msme Sunrise Sector,Tourism,JKBK061541,40.0,55.0,4.0,36.0,24.0,188.0,69991.0,18.0,8.86,17897.0,0.29881065503497617,82.0,0.28,Late,1830212.5,1539000.0
3334.0,,Baramulla,Female,Urban,Unknown,Existing Enterprise,It,JKBK085326,35.0,88.0,24.0,71.0,15.0,212.0,117511.0,24.0,13.84,17897.0,0.29881065503497617,7.0,0.64,Unknown,1654813.0,1978641.0
3335.0,,Doda,Male,Unknown,Visual,Unknown,Retail,JKBK024294,9.0,48.0,21.0,103.0,25.0,188.0,93438.0,36.0,12.76,17897.0,0.29881065503497617,99.0,0.59,Late,21605.0,5767000.0
3336.0,,Bandipora,Unknown,Rural,Unknown,Msme Sunrise Sector,Manufacturing,JKBK079804,34.0,48.0,47.0,73.0,18.0,188.0,61144.0,48.0,13.53,17897.0,0.29881065503497617,48.0,0.38,On-Time,1830212.5,3979798.0
3337.0,,Budgam,Male,Urban,Visual,Msme Sunrise Sector,It,JKBK029311,3.0,20.0,27.0,30.0,24.0,188.0,62213.0,48.0,10.56,17897.0,0.29881065503497617,51.0,0.54,On-Time,3993548.0,33907.0
3338.0,,Shopian,Female,Rural,Unknown,Msme Sunrise Sector,Agri,JKBK025665,11.0,41.0,20.0,59.0,45.0,176.0,45763.0,12.0,7.11,17897.0,0.29881065503497617,51.0,0.15,On-Time,24849.0,4947000.0
3339.0,,Jammu,Male,Rural,Visual,Nano Entrepreneur,Services,JKBK013468,19.0,29.0,22.0,31.0,32.0,164.0,39745.0,36.0,11.07,17897.0,0.29881065503497617,82.0,0.54,Unknown,1094234.0,52854.0
3340.0,2023-09-11,Jammu,Unknown,Rural,Multiple,Nano Entrepreneur,Tourism,JKBK021950,20.0,31.0,43.0,72.0,34.0,188.0,26604.0,60.0,13.16,17897.0,0.29881065503497617,96.0,0.56,Late,1830212.5,2301000.0
3341.0,2024-02-07,Kishtwar,Female,Urban,Unknown,Existing Enterprise,Services,JKBK092433,19.0,31.0,22.0,119.0,42.0,212.0,119143.0,60.0,10.56,17897.0,0.29881065503497617,91.0,0.04,Late,3532252.0,677413.0
3342.0,2024-12-26,Reasi,Female,Urban,Visual,Unknown,Agri,JKBK053564,20.0,83.0,31.0,103.0,43.0,188.0,30351.0,48.0,8.56,17897.0,0.29881065503497617,85.0,0.95,Late,48534.0,5752780.0
3343.0,2024-10-18,Poonch,Other,Rural,Unknown,Msme Sunrise Sector,Unknown,JKBK061487,16.0,89.0,58.0,117.0,24.0,188.0,100914.0,60.0,9.39,17897.0,0.29881065503497617,62.0,0.77,Late,4654923.0,52746.0
3344.0,2025-07-11,Baramulla,Male,Rural,Locomotor,Nano Entrepreneur,Unknown,JKBK082931,19.0,6.0,38.0,65.0,20.0,188.0,64658.0,12.0,7.54,17897.0,0.29881065503497617,50.0,0.14,Late,1830212.5,43375.0
3345.0,,Udhampur,Female,Rural,Visual,Existing Enterprise,It,JKBK025283,23.0,64.0,18.0,57.0,24.0,188.0,94274.0,48.0,9.98,17897.0,0.29881065503497617,81.0,0.88,Unknown,621191.0,42997.0
3346.0,,Poonch,Male,Urban,Unknown,Unknown,Services,JKBK025091,10.0,31.0,17.0,23.0,42.0,164.0,94326.0,60.0,11.89,17897.0,0.29881065503497617,40.0,0.29,Late,1830212.5,2301000.0
3347.0,2024-08-10,Samba,Male,Urban,Hearing,Existing Enterprise,Retail,JKBK044959,29.0,5.0,9.0,118.0,41.0,202.0,25285.0,18.0,9.68,17897.0,0.29881065503497617,86.0,0.72,On-Time,48687.0,18578.0
3348.0,,Ganderbal,Male,Urban,Locomotor,Existing Enterprise,Unknown,JKBK099548,20.0,58.0,16.0,65.0,22.0,188.0,91991.0,36.0,10.23,17897.0,0.29881065503497617,8.0,0.62,Unknown,767005.0,1965351.0
3349.0,2022-07-27,Baramulla,Unknown,Unknown,Hearing,Msme Sunrise Sector,Tourism,JKBK085326,39.0,48.0,48.0,96.0,11.0,212.0,94792.0,12.0,10.81,17897.0,0.29881065503497617,74.0,0.85,On-Time,4156993.0,2572000.0
3350.0,2025-01-08,Kulgam,Male,Unknown,Unknown,Nano Entrepreneur,Healthcare,JKBK027983,39.0,8.0,18.0,28.0,30.0,164.0,9760.0,12.0,12.62,17897.0,0.29881065503497617,42.0,0.79,Late,48013.0,6269285.0
3351.0,2025-11-05,Anantnag,Female,Rural,Visual,Unknown,Tourism,JKBK036491,18.0,76.0,32.0,93.0,4.0,188.0,87036.0,60.0,12.67,17897.0,0.29881065503497617,37.0,0.32,On-Time,1830212.5,2177000.0
3352.0,2022-05-04,Bandipora,Other,Urban,Unknown,Nano Entrepreneur,Services,JKBK077003,0.0,80.0,43.0,27.0,25.0,175.0,83597.0,35.11829804789004,11.76,17897.0,0.29881065503497617,23.0,0.02,Late,1830212.5,1526846.0
3353.0,2023-09-11,Udhampur,Female,Rural,Locomotor,Nano Entrepreneur,Retail,JKBK021038,28.0,29.0,55.0,65.0,28.0,188.0,52742.0,12.0,14.28,17897.0,0.29881065503497617,27.0,0.26,Unknown,1830212.5,2301000.0
3354.0,2026-01-02,Anantnag,Unknown,Rural,Multiple,Msme Sunrise Sector,Retail,JKBK011510,31.0,20.0,60.0,36.0,8.0,164.0,108310.0,18.0,11.37,17897.0,0.29881065503497617,20.0,0.12,On-Time,3226000.0,2301000.0
3355.0,2022-04-21,Reasi,Male,Urban,Unknown,Existing Enterprise,Retail,JKBK033776,32.0,82.0,59.0,110.0,33.0,212.0,10174.0,12.0,13.45,17897.0,0.29881065503497617,95.0,0.8,Default,4170970.0,2301000.0
3356.0,2026-03-05,Ganderbal,Male,Unknown,Hearing,Unknown,Agri,JKBK011510,32.0,12.0,3.0,116.0,17.0,180.0,11792.0,36.0,9.09,17897.0,0.29881065503497617,36.0,0.9,On-Time,947651.0,2301000.0
3357.0,2021-01-06,Samba,Female,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK089158,20.0,86.0,12.0,65.0,5.0,188.0,64658.0,48.0,14.3,17897.0,0.29881065503497617,73.0,0.5051130000081706,On-Time,590000.0,5388166.0
3358.0,,Kathua,Unknown,Rural,Unknown,Msme Sunrise Sector,Retail,JKBK055961,15.0,74.0,39.0,42.0,10.0,180.0,66733.0,48.0,7.17,17897.0,0.29881065503497617,23.0,0.6,Late,1830212.5,3943070.0
3359.0,,Baramulla,Other,Urban,Locomotor,Nano Entrepreneur,Retail,JKBK054644,20.0,38.0,11.0,54.0,21.0,188.0,35455.0,24.0,10.56,17897.0,0.29881065503497617,11.0,0.19,Late,38063.0,3916190.0
3360.0,,Budgam,Female,Urban,Unknown,Unknown,Unknown,JKBK012264,11.0,53.0,57.0,119.0,43.0,212.0,84989.0,12.0,7.35,17897.0,0.29881065503497617,51.0,0.32,Late,15202.0,2301000.0
3361.0,,Pulwama,Female,Unknown,Locomotor,Unknown,Services,JKBK084675,33.0,31.0,12.0,7.0,5.0,164.0,73524.0,18.0,13.94,17897.0,0.29881065503497617,82.0,0.96,Late,4621170.0,4648000.0
3362.0,,Ramban,Female,Rural,Visual,Nano Entrepreneur,Services,JKBK054442,0.0,78.0,60.0,55.0,2.0,195.0,44051.0,35.11829804789004,10.23,17897.0,0.29881065503497617,36.0,0.96,On-Time,26359.0,5644559.0
3363.0,2021-04-16,Kulgam,Male,Rural,Hearing,Existing Enterprise,Manufacturing,JKBK060856,1.0,14.0,17.0,65.0,5.0,188.0,75929.0,35.11829804789004,13.09,17897.0,0.29881065503497617,90.0,0.5051130000081706,Late,3608205.0,5568811.0
3364.0,,Reasi,Other,Unknown,Locomotor,Nano Entrepreneur,Retail,JKBK027684,0.0,64.0,51.0,106.0,10.0,212.0,95595.0,18.0,10.87,17897.0,0.29881065503497617,13.0,0.02,On-Time,7005.0,46525.0
3365.0,,Baramulla,Female,Unknown,Unknown,Msme Sunrise Sector,Services,JKBK061487,16.0,51.0,19.0,65.0,25.0,188.0,111458.0,24.0,6.88,17897.0,0.29881065503497617,1.0,0.5051130000081706,Default,14054.0,2301000.0
3366.0,,Reasi,Male,Urban,Unknown,Existing Enterprise,Services,JKBK021734,6.0,14.0,42.0,48.0,35.0,164.0,79842.0,18.0,10.56,17897.0,0.29881065503497617,43.0,0.07,On-Time,247213.0,3024319.0
3367.0,2024-06-25,Bandipora,Female,Urban,Hearing,Nano Entrepreneur,Retail,JKBK094497,0.0,26.0,32.0,18.0,40.0,188.0,45933.0,35.11829804789004,6.76,17897.0,0.29881065503497617,73.0,0.49,Late,40147.0,2301000.0
3368.0,2021-11-26,Kishtwar,Unknown,Rural,Visual,Existing Enterprise,Agri,JKBK037043,11.0,50.0,48.0,24.0,24.0,188.0,80135.0,18.0,10.5,17897.0,0.29881065503497617,51.0,0.46,Unknown,4592748.0,3058239.0
3369.0,2022-04-01,Ramban,Male,Unknown,Hearing,Existing Enterprise,Retail,JKBK015811,17.0,29.0,45.0,36.0,5.0,164.0,94141.0,60.0,8.62,17897.0,0.29881065503497617,1.0,0.05,Late,2755966.0,5406390.0
3370.0,2026-04-04,Pulwama,Unknown,Rural,Unknown,Unknown,Tourism,JKBK021734,4.0,43.0,17.0,49.0,22.0,164.0,103511.0,60.0,7.33,17897.0,0.29881065503497617,51.0,0.47,On-Time,1830212.5,2301000.0
3371.0,,Shopian,Other,Urban,Unknown,Existing Enterprise,Manufacturing,JKBK050548,22.0,35.0,60.0,31.0,7.0,164.0,37642.0,36.0,13.1,17897.0,0.29881065503497617,74.0,0.82,Late,3704.0,1343466.0
3372.0,2026-10-04,Budgam,Male,Rural,Hearing,Nano Entrepreneur,Unknown,JKBK037592,18.0,48.0,42.0,96.0,4.0,208.0,52373.0,12.0,7.3,17897.0,0.29881065503497617,59.0,0.22,On-Time,6380.0,3801948.0
3373.0,2021-09-12,Doda,Male,Urban,Unknown,Nano Entrepreneur,Manufacturing,JKBK020870,25.0,73.0,39.0,87.0,13.0,212.0,17410.0,48.0,13.73,17897.0,0.29881065503497617,40.0,0.46,Unknown,39736.0,2301000.0
3374.0,2025-05-17,Samba,Female,Urban,Unknown,Nano Entrepreneur,Healthcare,JKBK086027,0.0,88.0,52.0,65.0,24.0,188.0,47965.0,35.11829804789004,12.72,17897.0,0.29881065503497617,55.0,0.62,On-Time,2764000.0,1761845.0
3375.0,,Kulgam,Female,Rural,Unknown,Existing Enterprise,Retail,JKBK037553,25.0,11.0,46.0,102.0,44.0,212.0,51857.0,60.0,12.5,17897.0,0.29881065503497617,87.0,0.38,Late,5969220.0,1010000.0
3376.0,,Doda,Other,Urban,Multiple,Existing Enterprise,Healthcare,JKBK031300,27.0,48.0,20.0,22.0,44.0,188.0,84711.0,36.0,6.93,17897.0,0.29881065503497617,69.0,0.68,Default,1830212.5,45403.0
3377.0,2023-07-25,Anantnag,Male,Urban,Unknown,Nano Entrepreneur,Tourism,JKBK062214,27.0,51.0,28.0,44.0,41.0,191.0,36615.0,18.0,12.84,17897.0,0.29881065503497617,78.0,0.36,On-Time,3964000.0,5509000.0
3378.0,,Pulwama,Other,Rural,Locomotor,Msme Sunrise Sector,Services,JKBK091328,30.0,63.0,49.0,115.0,24.0,188.0,97593.0,36.0,11.64,17897.0,0.29881065503497617,42.0,0.35,On-Time,3337962.0,302477.0
3379.0,2021-11-14,Pulwama,Female,Unknown,Visual,Existing Enterprise,Retail,JKBK061541,32.0,58.0,55.0,97.0,34.0,212.0,49461.0,12.0,10.56,17897.0,0.29881065503497617,22.0,0.02,On-Time,3431235.0,2301000.0
3380.0,,Udhampur,Male,Rural,Hearing,Unknown,It,JKBK098626,19.0,64.0,13.0,72.0,38.0,206.0,41643.0,60.0,6.51,17897.0,0.29881065503497617,43.0,0.91,Late,9731.0,957.0
3381.0,2024-04-26,Poonch,Female,Unknown,Visual,Nano Entrepreneur,It,JKBK032485,13.0,16.0,37.0,108.0,29.0,203.0,49274.0,35.11829804789004,9.36,17897.0,0.29881065503497617,51.0,0.81,On-Time,11525.0,4857000.0
3382.0,2023-04-10,Bandipora,Female,Rural,Unknown,Unknown,Healthcare,JKBK063952,21.0,48.0,16.0,19.0,13.0,188.0,17973.0,18.0,14.19,17897.0,0.29881065503497617,73.0,0.68,On-Time,25543.0,2301000.0
3383.0,,Ganderbal,Male,Rural,Visual,Existing Enterprise,It,JKBK071950,12.0,70.0,10.0,65.0,8.0,188.0,64658.0,18.0,10.81,17897.0,0.29881065503497617,78.0,0.48,Late,2363320.0,1314467.0
3384.0,2026-07-28,Baramulla,Male,Rural,Unknown,Existing Enterprise,It,JKBK080949,28.0,48.0,60.0,37.0,18.0,188.0,57213.0,36.0,9.59,17897.0,0.29881065503497617,60.0,0.48,On-Time,3976000.0,4508054.0
3385.0,2025-08-08,Jammu,Unknown,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK022929,40.0,48.0,32.0,30.0,6.0,188.0,102548.0,36.0,9.32,17897.0,0.29881065503497617,21.0,0.2,Default,7222.0,2385822.0
3386.0,,Kathua,Other,Urban,Locomotor,Msme Sunrise Sector,Services,JKBK076492,24.0,75.0,27.0,73.0,23.0,212.0,71891.0,48.0,8.72,17897.0,0.29881065503497617,92.0,0.3,On-Time,15628.0,2301000.0
3387.0,2025-08-25,Baramulla,Unknown,Rural,Unknown,Nano Entrepreneur,Healthcare,JKBK030383,40.0,14.0,32.0,44.0,12.0,188.0,64658.0,24.0,10.18,17897.0,0.29881065503497617,31.0,0.51,On-Time,46204.0,5352000.0
3388.0,,Samba,Female,Rural,Multiple,Existing Enterprise,Services,JKBK067164,12.0,63.0,35.0,88.0,33.0,212.0,78517.0,24.0,13.44,17897.0,0.29881065503497617,25.0,0.68,Late,5647303.0,2301000.0
3389.0,,Udhampur,Male,Rural,Hearing,Msme Sunrise Sector,Retail,JKBK077804,20.0,48.0,32.0,19.0,24.0,188.0,69880.0,12.0,8.62,17897.0,0.29881065503497617,83.0,0.79,Late,1830212.5,5172000.0
3390.0,2023-02-20,Jammu,Male,Urban,Unknown,Unknown,Retail,JKBK015637,9.0,75.0,17.0,53.0,30.0,184.0,26669.0,48.0,12.84,17897.0,0.29881065503497617,66.0,0.97,Unknown,1830212.5,4053.0
3391.0,2022-05-11,Pulwama,Female,Unknown,Unknown,Existing Enterprise,Healthcare,JKBK062214,29.0,88.0,5.0,19.0,14.0,164.0,15857.0,24.0,6.92,17897.0,0.29881065503497617,69.0,0.27,Late,26402.0,2301000.0
3392.0,,Kupwara,Other,Unknown,Visual,Unknown,Healthcare,JKBK062020,34.0,33.0,32.0,60.0,8.0,188.0,88857.0,18.0,6.93,17897.0,0.29881065503497617,33.0,0.01,Late,4460.0,1073000.0
3393.0,,Doda,Male,Urban,Multiple,Unknown,Unknown,JKBK016426,14.0,53.0,36.0,65.0,29.0,188.0,63050.0,60.0,12.4,17897.0,0.29881065503497617,54.0,0.65,On-Time,4416962.0,5906000.0
3394.0,2025-10-28,Pulwama,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK048520,0.0,42.0,21.0,11.0,43.0,164.0,80253.0,18.0,11.79,17897.0,0.29881065503497617,78.0,0.2,Unknown,1830212.5,1277000.0
3395.0,2026-06-07,Kupwara,Female,Rural,Unknown,Nano Entrepreneur,Healthcare,JKBK029949,23.0,81.0,47.0,63.0,26.0,212.0,99328.0,35.11829804789004,9.32,17897.0,0.29881065503497617,53.0,0.5051130000081706,Unknown,3692082.0,36785.0
3396.0,2023-01-18,Shopian,Unknown,Unknown,Visual,Existing Enterprise,Retail,JKBK041666,5.0,51.0,51.0,54.0,4.0,165.0,14543.0,35.11829804789004,7.83,17897.0,0.29881065503497617,33.0,0.97,Late,4333099.0,4413777.0
3397.0,2024-04-06,Ganderbal,Female,Urban,Multiple,Existing Enterprise,Healthcare,JKBK015811,14.0,43.0,53.0,86.0,24.0,188.0,22039.0,48.0,7.74,17897.0,0.29881065503497617,46.0,0.52,Late,30165.0,4531532.0
3398.0,2021-09-24,Kulgam,Unknown,Rural,Hearing,Existing Enterprise,Retail,JKBK041667,4.0,28.0,36.0,83.0,14.0,165.0,111108.0,24.0,13.56,17897.0,0.29881065503497617,33.0,0.25,Late,42077.0,1856.0
3399.0,2026-09-16,Shopian,Unknown,Unknown,Unknown,Existing Enterprise,Manufacturing,JKBK073365,10.0,59.0,8.0,65.0,33.0,188.0,79943.0,60.0,13.69,17897.0,0.29881065503497617,79.0,0.7,Late,543000.0,2301000.0
3399.0,,Doda,Female,Urban,Unknown,Existing Enterprise,Retail,JKBK085326,24.0,48.0,49.0,19.0,39.0,188.0,93270.0,60.0,10.52,17897.0,0.29881065503497617,9.0,0.27,Default,1084614.0,53176.0
3401.0,2023-05-24,Srinagar,Male,Rural,Multiple,Existing Enterprise,Retail,JKBK091122,20.0,86.0,29.0,94.0,24.0,188.0,45141.0,12.0,13.22,17897.0,0.29881065503497617,47.0,0.07,Unknown,1830212.5,1460754.0
3402.0,2025-11-01,Srinagar,Other,Urban,Multiple,Unknown,Tourism,JKBK072736,28.0,31.0,32.0,12.0,27.0,164.0,61824.0,12.0,13.0,17897.0,0.29881065503497617,82.0,0.11,Default,5615809.0,2301000.0
3403.0,,Udhampur,Female,Rural,Hearing,Nano Entrepreneur,Agri,JKBK025091,20.0,74.0,21.0,65.0,15.0,188.0,66796.0,35.11829804789004,9.32,17897.0,0.29881065503497617,90.0,0.28,Unknown,1830212.5,2301000.0
3404.0,2023-07-22,Jammu,Male,Unknown,Unknown,Existing Enterprise,Unknown,JKBK086967,8.0,14.0,56.0,74.0,29.0,181.0,84571.0,60.0,11.52,17897.0,0.29881065503497617,10.0,0.72,On-Time,36409.0,7375.0
3405.0,2026-02-10,Ramban,Unknown,Rural,Locomotor,Unknown,Manufacturing,JKBK038869,26.0,48.0,52.0,88.0,35.0,188.0,69732.0,36.0,12.66,17897.0,0.29881065503497617,88.0,0.56,Late,30174.0,1954678.0
3406.0,2025-04-20,Jammu,Female,Unknown,Unknown,Unknown,It,JKBK044124,36.0,41.0,30.0,30.0,9.0,164.0,64658.0,48.0,14.15,17897.0,0.29881065503497617,57.0,0.1,On-Time,1472055.0,3280173.0
3407.0,2024-01-03,Shopian,Female,Rural,Locomotor,Msme Sunrise Sector,Services,JKBK057979,35.0,59.0,12.0,67.0,24.0,188.0,17807.0,48.0,11.21,17897.0,0.29881065503497617,47.0,0.99,Unknown,642134.0,2301000.0
3408.0,2025-07-06,Srinagar,Other,Urban,Unknown,Nano Entrepreneur,Services,JKBK067133,31.0,19.0,29.0,81.0,39.0,199.0,105557.0,35.11829804789004,7.71,17897.0,0.29881065503497617,35.0,0.2,Late,49837.0,5417000.0
3409.0,2024-04-24,Bandipora,Female,Urban,Hearing,Nano Entrepreneur,Healthcare,JKBK035657,5.0,6.0,52.0,96.0,32.0,191.0,117500.0,48.0,7.13,17897.0,0.29881065503497617,100.0,0.25,Unknown,3311000.0,14694.0
3410.0,2026-07-08,Shopian,Female,Rural,Multiple,Nano Entrepreneur,Retail,JKBK080724,7.0,21.0,22.0,65.0,10.0,188.0,10669.0,24.0,10.56,17897.0,0.29881065503497617,6.0,0.85,Late,3194171.0,431317.0
3411.0,2021-09-04,Doda,Male,Rural,Hearing,Unknown,Tourism,JKBK035657,34.0,81.0,47.0,111.0,34.0,212.0,107296.0,12.0,12.97,17897.0,0.29881065503497617,38.0,0.12,Unknown,39732.0,2720834.0
3412.0,2024-12-08,Doda,Female,Unknown,Unknown,Existing Enterprise,Unknown,JKBK019317,9.0,52.0,38.0,97.0,15.0,211.0,62904.0,24.0,13.44,17897.0,0.29881065503497617,52.0,0.17,On-Time,2650136.0,28064.0
3413.0,2021-01-06,Baramulla,Female,Unknown,Visual,Unknown,It,JKBK012532,20.0,56.0,59.0,88.0,35.0,188.0,73089.0,18.0,13.0,17897.0,0.29881065503497617,87.0,0.77,On-Time,3759238.0,2301000.0
3414.0,,Budgam,Male,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK061718,21.0,44.0,37.0,56.0,23.0,181.0,45874.0,12.0,10.37,17897.0,0.29881065503497617,77.0,0.49,On-Time,1830212.5,28721.0
3415.0,,Budgam,Unknown,Unknown,Multiple,Msme Sunrise Sector,Manufacturing,JKBK049533,19.0,57.0,28.0,84.0,24.0,188.0,83186.0,36.0,12.47,17897.0,0.29881065503497617,27.0,0.42,On-Time,1830212.5,6337568.0
3416.0,2021-03-05,Jammu,Male,Unknown,Unknown,Msme Sunrise Sector,It,JKBK020870,32.0,21.0,33.0,53.0,28.0,167.0,14559.0,60.0,12.9,17897.0,0.29881065503497617,41.0,0.81,On-Time,4240000.0,4167.0
3417.0,,Kulgam,Other,Urban,Unknown,Nano Entrepreneur,Tourism,JKBK053447,12.0,48.0,39.0,95.0,8.0,202.0,90752.0,24.0,11.92,17897.0,0.29881065503497617,77.0,0.21,Default,20655.0,2584103.0
3418.0,2025-12-20,Jammu,Female,Rural,Visual,Existing Enterprise,Agri,JKBK054442,34.0,31.0,37.0,103.0,42.0,212.0,8333.0,48.0,9.75,17897.0,0.29881065503497617,51.0,0.5051130000081706,Late,1830212.5,3160773.0
3419.0,2026-04-03,Udhampur,Female,Urban,Visual,Existing Enterprise,It,JKBK033574,20.0,49.0,55.0,10.0,7.0,164.0,39123.0,48.0,12.86,17897.0,0.29881065503497617,22.0,0.17,Default,7056.0,1493000.0
3420.0,2021-02-02,Jammu,Female,Urban,Multiple,Unknown,Retail,JKBK056907,20.0,48.0,20.0,86.0,11.0,188.0,91951.0,18.0,8.89,17897.0,0.29881065503497617,38.0,0.78,Unknown,1830212.5,2920000.0
